Period,Pond,MeasuredDate,Serial,Julian,Temp
Contemporary,GSP,,,121,10.553
Contemporary,GSP,,,121,10.553
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,121,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.553
Contemporary,GSP,,,122,10.455
Contemporary,GSP,,,122,10.553
Contemporary,GSP,,,122,10.553
Contemporary,GSP,,,122,10.553
Contemporary,GSP,,,122,10.553
Contemporary,GSP,,,122,10.553
Contemporary,GSP,,,122,10.651
Contemporary,GSP,,,122,10.651
Contemporary,GSP,,,122,10.651
Contemporary,GSP,,,122,10.651
Contemporary,GSP,,,122,10.651
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.846
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.846
Contemporary,GSP,,,122,10.846
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.846
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.846
Contemporary,GSP,,,122,10.846
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.846
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,122,10.748
Contemporary,GSP,,,123,10.748
Contemporary,GSP,,,123,10.748
Contemporary,GSP,,,123,10.748
Contemporary,GSP,,,123,10.748
Contemporary,GSP,,,123,10.748
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.748
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.846
Contemporary,GSP,,,123,10.944
Contemporary,GSP,,,123,10.944
Contemporary,GSP,,,123,10.944
Contemporary,GSP,,,123,10.944
Contemporary,GSP,,,123,10.944
Contemporary,GSP,,,123,10.944
Contemporary,GSP,,,123,11.041
Contemporary,GSP,,,123,11.041
Contemporary,GSP,,,123,11.139
Contemporary,GSP,,,123,11.139
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.139
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,123,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.236
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.334
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,124,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.431
Contemporary,GSP,,,125,11.528
Contemporary,GSP,,,125,11.528
Contemporary,GSP,,,125,11.528
Contemporary,GSP,,,125,11.528
Contemporary,GSP,,,125,11.528
Contemporary,GSP,,,125,11.625
Contemporary,GSP,,,125,11.625
Contemporary,GSP,,,125,11.722
Contemporary,GSP,,,125,11.722
Contemporary,GSP,,,125,11.819
Contemporary,GSP,,,125,11.625
Contemporary,GSP,,,125,11.722
Contemporary,GSP,,,125,11.819
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,12.013
Contemporary,GSP,,,125,12.013
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,125,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.916
Contemporary,GSP,,,126,11.819
Contemporary,GSP,,,126,11.819
Contemporary,GSP,,,126,11.819
Contemporary,GSP,,,126,11.722
Contemporary,GSP,,,126,11.625
Contemporary,GSP,,,126,11.528
Contemporary,GSP,,,126,11.431
Contemporary,GSP,,,126,11.431
Contemporary,GSP,,,126,11.334
Contemporary,GSP,,,126,11.334
Contemporary,GSP,,,126,11.334
Contemporary,GSP,,,126,11.431
Contemporary,GSP,,,126,11.528
Contemporary,GSP,,,126,11.528
Contemporary,GSP,,,126,11.625
Contemporary,GSP,,,126,11.625
Contemporary,GSP,,,126,11.722
Contemporary,GSP,,,126,11.722
Contemporary,GSP,,,126,11.819
Contemporary,GSP,,,126,11.722
Contemporary,GSP,,,126,11.819
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.11
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,126,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.013
Contemporary,GSP,,,127,12.11
Contemporary,GSP,,,127,12.11
Contemporary,GSP,,,127,12.11
Contemporary,GSP,,,127,12.207
Contemporary,GSP,,,127,12.207
Contemporary,GSP,,,127,12.207
Contemporary,GSP,,,127,12.207
Contemporary,GSP,,,127,12.304
Contemporary,GSP,,,127,12.304
Contemporary,GSP,,,127,12.207
Contemporary,GSP,,,127,12.304
Contemporary,GSP,,,127,12.304
Contemporary,GSP,,,127,12.207
Contemporary,GSP,,,127,12.304
Contemporary,GSP,,,127,12.401
Contemporary,GSP,,,127,12.401
Contemporary,GSP,,,127,12.401
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,127,12.497
Contemporary,GSP,,,128,12.497
Contemporary,GSP,,,128,12.497
Contemporary,GSP,,,128,12.497
Contemporary,GSP,,,128,12.497
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.304
Contemporary,GSP,,,128,12.207
Contemporary,GSP,,,128,12.11
Contemporary,GSP,,,128,12.11
Contemporary,GSP,,,128,12.013
Contemporary,GSP,,,128,11.916
Contemporary,GSP,,,128,11.819
Contemporary,GSP,,,128,11.819
Contemporary,GSP,,,128,11.722
Contemporary,GSP,,,128,11.722
Contemporary,GSP,,,128,11.625
Contemporary,GSP,,,128,11.625
Contemporary,GSP,,,128,11.625
Contemporary,GSP,,,128,11.625
Contemporary,GSP,,,128,11.625
Contemporary,GSP,,,128,11.722
Contemporary,GSP,,,128,11.819
Contemporary,GSP,,,128,11.916
Contemporary,GSP,,,128,11.916
Contemporary,GSP,,,128,11.916
Contemporary,GSP,,,128,12.013
Contemporary,GSP,,,128,12.013
Contemporary,GSP,,,128,12.11
Contemporary,GSP,,,128,12.11
Contemporary,GSP,,,128,12.304
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,128,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.304
Contemporary,GSP,,,129,12.304
Contemporary,GSP,,,129,12.207
Contemporary,GSP,,,129,12.11
Contemporary,GSP,,,129,12.013
Contemporary,GSP,,,129,12.013
Contemporary,GSP,,,129,11.916
Contemporary,GSP,,,129,11.819
Contemporary,GSP,,,129,11.819
Contemporary,GSP,,,129,12.11
Contemporary,GSP,,,129,12.013
Contemporary,GSP,,,129,12.11
Contemporary,GSP,,,129,12.207
Contemporary,GSP,,,129,12.207
Contemporary,GSP,,,129,12.304
Contemporary,GSP,,,129,12.304
Contemporary,GSP,,,129,12.304
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.401
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.594
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.594
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,129,12.497
Contemporary,GSP,,,130,12.497
Contemporary,GSP,,,130,12.497
Contemporary,GSP,,,130,12.497
Contemporary,GSP,,,130,12.497
Contemporary,GSP,,,130,12.497
Contemporary,GSP,,,130,12.497
Contemporary,GSP,,,130,12.497
Contemporary,GSP,,,130,12.401
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.207
Contemporary,GSP,,,130,12.11
Contemporary,GSP,,,130,12.013
Contemporary,GSP,,,130,11.916
Contemporary,GSP,,,130,11.916
Contemporary,GSP,,,130,11.819
Contemporary,GSP,,,130,11.819
Contemporary,GSP,,,130,11.722
Contemporary,GSP,,,130,11.722
Contemporary,GSP,,,130,11.722
Contemporary,GSP,,,130,11.722
Contemporary,GSP,,,130,11.819
Contemporary,GSP,,,130,11.916
Contemporary,GSP,,,130,11.916
Contemporary,GSP,,,130,12.013
Contemporary,GSP,,,130,12.11
Contemporary,GSP,,,130,12.013
Contemporary,GSP,,,130,12.013
Contemporary,GSP,,,130,12.11
Contemporary,GSP,,,130,12.207
Contemporary,GSP,,,130,12.207
Contemporary,GSP,,,130,12.207
Contemporary,GSP,,,130,12.207
Contemporary,GSP,,,130,12.207
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,130,12.304
Contemporary,GSP,,,131,12.304
Contemporary,GSP,,,131,12.304
Contemporary,GSP,,,131,12.304
Contemporary,GSP,,,131,12.207
Contemporary,GSP,,,131,12.11
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.819
Contemporary,GSP,,,131,11.819
Contemporary,GSP,,,131,11.722
Contemporary,GSP,,,131,11.722
Contemporary,GSP,,,131,11.722
Contemporary,GSP,,,131,11.625
Contemporary,GSP,,,131,11.528
Contemporary,GSP,,,131,11.431
Contemporary,GSP,,,131,11.334
Contemporary,GSP,,,131,11.334
Contemporary,GSP,,,131,11.334
Contemporary,GSP,,,131,11.334
Contemporary,GSP,,,131,11.431
Contemporary,GSP,,,131,11.431
Contemporary,GSP,,,131,11.431
Contemporary,GSP,,,131,11.528
Contemporary,GSP,,,131,11.722
Contemporary,GSP,,,131,11.722
Contemporary,GSP,,,131,11.819
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,12.013
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,131,11.916
Contemporary,GSP,,,132,11.916
Contemporary,GSP,,,132,11.916
Contemporary,GSP,,,132,11.916
Contemporary,GSP,,,132,11.916
Contemporary,GSP,,,132,11.916
Contemporary,GSP,,,132,11.916
Contemporary,GSP,,,132,11.819
Contemporary,GSP,,,132,11.722
Contemporary,GSP,,,132,11.722
Contemporary,GSP,,,132,11.625
Contemporary,GSP,,,132,11.625
Contemporary,GSP,,,132,11.625
Contemporary,GSP,,,132,11.625
Contemporary,GSP,,,132,11.528
Contemporary,GSP,,,132,11.528
Contemporary,GSP,,,132,11.431
Contemporary,GSP,,,132,11.334
Contemporary,GSP,,,132,11.334
Contemporary,GSP,,,132,11.334
Contemporary,GSP,,,132,11.334
Contemporary,GSP,,,132,11.334
Contemporary,GSP,,,132,11.431
Contemporary,GSP,,,132,11.528
Contemporary,GSP,,,132,11.625
Contemporary,GSP,,,132,11.722
Contemporary,GSP,,,132,11.916
Contemporary,GSP,,,132,12.013
Contemporary,GSP,,,132,12.11
Contemporary,GSP,,,132,12.207
Contemporary,GSP,,,132,12.207
Contemporary,GSP,,,132,12.304
Contemporary,GSP,,,132,12.304
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.497
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.497
Contemporary,GSP,,,132,12.497
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,132,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.304
Contemporary,GSP,,,133,12.304
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.497
Contemporary,GSP,,,133,12.401
Contemporary,GSP,,,133,12.594
Contemporary,GSP,,,133,12.69
Contemporary,GSP,,,133,12.787
Contemporary,GSP,,,133,12.883
Contemporary,GSP,,,133,12.98
Contemporary,GSP,,,133,13.173
Contemporary,GSP,,,133,13.365
Contemporary,GSP,,,133,13.365
Contemporary,GSP,,,133,13.365
Contemporary,GSP,,,133,13.461
Contemporary,GSP,,,133,13.461
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.654
Contemporary,GSP,,,133,13.654
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.654
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,133,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.461
Contemporary,GSP,,,134,13.461
Contemporary,GSP,,,134,13.461
Contemporary,GSP,,,134,13.461
Contemporary,GSP,,,134,13.461
Contemporary,GSP,,,134,13.461
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.558
Contemporary,GSP,,,134,13.75
Contemporary,GSP,,,134,13.846
Contemporary,GSP,,,134,13.942
Contemporary,GSP,,,134,13.942
Contemporary,GSP,,,134,14.134
Contemporary,GSP,,,134,14.23
Contemporary,GSP,,,134,14.421
Contemporary,GSP,,,134,14.517
Contemporary,GSP,,,134,14.517
Contemporary,GSP,,,134,14.613
Contemporary,GSP,,,134,14.613
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.804
Contemporary,GSP,,,134,14.804
Contemporary,GSP,,,134,14.804
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.709
Contemporary,GSP,,,134,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.613
Contemporary,GSP,,,135,14.709
Contemporary,GSP,,,135,14.709
Contemporary,GSP,,,135,14.804
Contemporary,GSP,,,135,14.9
Contemporary,GSP,,,135,14.996
Contemporary,GSP,,,135,14.996
Contemporary,GSP,,,135,15.187
Contemporary,GSP,,,135,15.187
Contemporary,GSP,,,135,15.091
Contemporary,GSP,,,135,15.091
Contemporary,GSP,,,135,15.091
Contemporary,GSP,,,135,15.187
Contemporary,GSP,,,135,15.187
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,135,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.282
Contemporary,GSP,,,136,15.378
Contemporary,GSP,,,136,15.473
Contemporary,GSP,,,136,15.569
Contemporary,GSP,,,136,15.664
Contemporary,GSP,,,136,15.664
Contemporary,GSP,,,136,15.76
Contemporary,GSP,,,136,15.855
Contemporary,GSP,,,136,15.855
Contemporary,GSP,,,136,16.046
Contemporary,GSP,,,136,16.046
Contemporary,GSP,,,136,16.141
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.332
Contemporary,GSP,,,136,16.332
Contemporary,GSP,,,136,16.332
Contemporary,GSP,,,136,16.332
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.237
Contemporary,GSP,,,136,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.237
Contemporary,GSP,,,137,16.141
Contemporary,GSP,,,137,16.237
Contemporary,GSP,,,137,16.332
Contemporary,GSP,,,137,16.427
Contemporary,GSP,,,137,16.523
Contemporary,GSP,,,137,16.618
Contemporary,GSP,,,137,16.618
Contemporary,GSP,,,137,16.713
Contemporary,GSP,,,137,16.808
Contemporary,GSP,,,137,16.903
Contemporary,GSP,,,137,16.903
Contemporary,GSP,,,137,16.999
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
Contemporary,GSP,,,137,17.094
